evidence_block,grain,item,item_2,item_3,rank_label,rank_value,customer_count,address_count,active_address_count,inactive_address_count,order_count,line_count,total_order_value,avg_order_value,shipping_cost,country_count,share_pct,secondary_value,notes
top_customer_address_value,customer,Moe Gerkens,704,,customer_value_rank,801.0,1,2,2,0,4,4,37.88,9.47,8.15,2.0,0.0502,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Giuditta Giorgetti,764,,customer_value_rank,802.0,1,1,1,0,4,4,37.84,9.46,18.2,1.0,0.0502,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tierney Sturte,543,,customer_value_rank,803.0,1,1,1,0,4,4,37.73,9.4325,8.9,1.0,0.05,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Meade McLevie,1034,,customer_value_rank,804.0,1,1,1,0,3,3,37.72,12.5733,20.3,1.0,0.05,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Karola Hellin,877,,customer_value_rank,805.0,1,1,1,0,4,4,37.57,9.3925,12.05,1.0,0.0498,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lonnie Cambden,15,,customer_value_rank,806.0,1,2,2,0,4,4,37.43,9.3575,15.05,2.0,0.0496,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Anica Kobel,1534,,customer_value_rank,807.0,1,4,3,1,5,5,37.42,7.484,12.02,4.0,0.0496,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Reuben Usher,650,,customer_value_rank,808.0,1,2,1,1,6,6,37.39,6.2317,14.6,2.0,0.0496,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Otha Putton,126,,customer_value_rank,809.0,1,1,1,0,5,5,37.3,7.46,7.1,1.0,0.0494,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Adriano Hyman,1745,,customer_value_rank,810.0,1,1,1,0,3,3,37.25,12.4167,14.1,1.0,0.0494,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mamie Weathers,615,,customer_value_rank,811.0,1,1,1,0,4,4,37.2,9.3,20.6,1.0,0.0493,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Noby Burtenshaw,32,,customer_value_rank,812.0,1,5,3,2,4,4,37.2,9.3,19.85,5.0,0.0493,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Traci Vanyashin,978,,customer_value_rank,813.0,1,1,1,0,5,5,37.09,7.418,10.82,1.0,0.0492,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Zelma Shipman,1561,,customer_value_rank,814.0,1,1,1,0,6,6,37.07,6.1783,11.5,1.0,0.0491,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Koenraad Kingsnoad,452,,customer_value_rank,815.0,1,1,1,0,6,6,37.0,6.1667,15.1,1.0,0.049,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Norma Arminger,1993,,customer_value_rank,816.0,1,2,2,0,6,6,36.96,6.16,14.6,2.0,0.049,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tracey Worling,1820,,customer_value_rank,817.0,1,2,2,0,4,4,36.9,9.225,8.9,2.0,0.0489,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Winifield Bilham,1105,,customer_value_rank,818.0,1,1,1,0,4,4,36.88,9.22,10.55,1.0,0.0489,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Thain Rodway,1461,,customer_value_rank,819.0,1,1,1,0,5,5,36.82,7.364,6.5,1.0,0.0488,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Roberto Swiggs,169,,customer_value_rank,820.0,1,3,2,1,3,3,36.74,12.2467,9.9,2.0,0.0487,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Carolan Pratten,825,,customer_value_rank,821.0,1,1,1,0,5,5,36.68,7.336,13.82,1.0,0.0486,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kerstin Stormonth,414,,customer_value_rank,822.0,1,3,2,1,5,5,36.6,7.32,17.66,3.0,0.0485,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cristionna Wagon,1145,,customer_value_rank,823.0,1,2,2,0,5,5,36.45,7.29,13.22,2.0,0.0483,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Danny Killcross,1834,,customer_value_rank,824.0,1,2,2,0,2,2,36.31,18.155,10.4,2.0,0.0481,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ive Jachimiak,725,,customer_value_rank,825.0,1,2,2,0,3,3,36.3,12.1,15.1,2.0,0.0481,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cullin Fransseni,812,,customer_value_rank,826.0,1,2,1,1,3,3,36.27,12.09,8.9,2.0,0.0481,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Urbanus Renfield,183,,customer_value_rank,827.0,1,1,1,0,4,4,36.26,9.065,11.3,1.0,0.0481,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Paxton Baroux,598,,customer_value_rank,828.0,1,2,1,1,4,4,36.25,9.0625,13.55,2.0,0.048,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Olympie Roylance,110,,customer_value_rank,829.0,1,2,1,1,5,5,36.16,7.232,13.22,2.0,0.0479,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Conan Safell,1500,,customer_value_rank,830.0,1,2,1,1,4,4,36.06,9.015,12.8,2.0,0.0478,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Katey Lorentz,1776,,customer_value_rank,831.0,1,2,2,0,3,3,36.01,12.0033,7.9,2.0,0.0477,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Derwin Matashkin,1915,,customer_value_rank,832.0,1,3,2,1,2,2,35.95,17.975,24.5,3.0,0.0476,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Francine Sier,123,,customer_value_rank,833.0,1,2,2,0,5,5,35.9,7.18,13.82,2.0,0.0476,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Greta Wharby,227,,customer_value_rank,834.0,1,2,2,0,3,3,35.87,11.9567,8.9,2.0,0.0475,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Trixi Lamasna,1059,,customer_value_rank,835.0,1,2,2,0,4,4,35.85,8.9625,11.15,2.0,0.0475,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jeramie Burge,1790,,customer_value_rank,836.0,1,1,1,0,3,3,35.79,11.93,14.1,1.0,0.0474,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Neil Ogg,1843,,customer_value_rank,837.0,1,2,2,0,3,3,35.77,11.9233,9.9,1.0,0.0474,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gaby Olley,927,,customer_value_rank,838.0,1,1,1,0,2,2,35.75,17.875,10.4,1.0,0.0474,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kevin Slatcher,1045,,customer_value_rank,839.0,1,2,2,0,5,5,35.58,7.116,7.7,2.0,0.0472,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Griselda Leatherborrow,1515,,customer_value_rank,840.0,1,1,1,0,4,4,35.49,8.8725,15.95,1.0,0.047,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Parsifal Burdess,1114,,customer_value_rank,841.0,1,3,3,0,4,4,35.47,8.8675,7.4,3.0,0.047,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Benetta Bussell,679,,customer_value_rank,842.0,1,2,2,0,7,7,35.46,5.0657,16.0143,2.0,0.047,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Roseann Utridge,582,,customer_value_rank,843.0,1,3,2,1,4,4,35.41,8.8525,20.6,3.0,0.0469,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Fidel Iacobetto,1207,,customer_value_rank,844.0,1,2,2,0,6,6,35.32,5.8867,12.5,2.0,0.0468,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Worden Trengove,159,,customer_value_rank,845.0,1,2,2,0,2,2,35.31,17.655,8.9,2.0,0.0468,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Michal Bensen,1377,,customer_value_rank,846.0,1,3,2,1,3,3,35.27,11.7567,8.9,3.0,0.0467,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Brantley Bollin,1019,,customer_value_rank,847.0,1,1,1,0,4,4,35.08,8.77,15.95,1.0,0.0465,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Marlo Jeannin,139,,customer_value_rank,848.0,1,2,2,0,4,4,35.0,8.75,12.8,2.0,0.0464,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jerrie McAleese,1640,,customer_value_rank,849.0,1,2,2,0,4,4,34.96,8.74,9.65,2.0,0.0463,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tommy Badsworth,398,,customer_value_rank,850.0,1,2,1,1,4,4,34.89,8.7225,11.3,2.0,0.0462,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Anabel Poon,770,,customer_value_rank,851.0,1,1,1,0,5,5,34.73,6.946,13.94,1.0,0.046,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Hubey Bagshawe,320,,customer_value_rank,852.0,1,1,1,0,4,4,34.68,8.67,12.05,1.0,0.046,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Emylee Hubbert,59,,customer_value_rank,853.0,1,2,2,0,3,3,34.63,11.5433,14.1,2.0,0.0459,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Desiri MacDunleavy,211,,customer_value_rank,854.0,1,1,1,0,6,6,34.55,5.7583,11.0,1.0,0.0458,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Reidar Turbitt,3,,customer_value_rank,855.0,1,1,1,0,2,2,34.49,17.245,15.2,1.0,0.0457,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tybalt McOwen,772,,customer_value_rank,856.0,1,1,1,0,3,3,34.48,11.4933,13.1,1.0,0.0457,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Bowie Laurenzi,1775,,customer_value_rank,857.0,1,1,1,0,4,4,34.47,8.6175,15.95,1.0,0.0457,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Patin Casaletto,867,,customer_value_rank,858.0,1,2,1,1,2,2,34.46,17.23,8.9,2.0,0.0457,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ivar Corona,914,,customer_value_rank,859.0,1,2,2,0,2,2,34.45,17.225,18.2,2.0,0.0457,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gallard Whanstall,314,,customer_value_rank,860.0,1,1,1,0,3,3,34.38,11.46,15.1,1.0,0.0456,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Xena Kretchmer,1743,,customer_value_rank,861.0,1,3,2,1,3,3,34.38,11.46,16.1,2.0,0.0456,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Rad Bernth,520,,customer_value_rank,862.0,1,2,2,0,5,5,34.36,6.872,9.5,2.0,0.0455,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Orbadiah Gason,1229,,customer_value_rank,863.0,1,2,2,0,2,2,34.31,17.155,18.2,2.0,0.0455,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mitchel Babbage,1245,,customer_value_rank,864.0,1,2,2,0,6,6,34.3,5.7167,11.0,2.0,0.0455,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Isabel Chenery,1078,,customer_value_rank,865.0,1,2,2,0,4,4,34.27,8.5675,13.55,1.0,0.0454,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aldon Skone,1912,,customer_value_rank,866.0,1,2,1,1,5,5,34.24,6.848,17.66,2.0,0.0454,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Moss Zarb,81,,customer_value_rank,867.0,1,2,2,0,4,4,34.2,8.55,16.7,2.0,0.0453,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Felice Bonwell,1857,,customer_value_rank,868.0,1,2,2,0,4,4,34.18,8.545,12.8,2.0,0.0453,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Fairlie Sedgeworth,1051,,customer_value_rank,869.0,1,2,2,0,4,4,34.13,8.5325,12.8,2.0,0.0452,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gian Penburton,830,,customer_value_rank,870.0,1,1,1,0,3,3,34.12,11.3733,7.9,1.0,0.0452,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Zebadiah Ducker,1238,,customer_value_rank,871.0,1,1,1,0,4,4,34.04,8.51,15.05,1.0,0.0451,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jermain Giraudeau,7,,customer_value_rank,872.0,1,2,2,0,4,4,34.0,8.5,10.4,2.0,0.0451,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jane Bradneck,1179,,customer_value_rank,873.0,1,1,1,0,7,7,33.91,4.8443,11.5571,1.0,0.0449,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Illa Kinnaird,1160,,customer_value_rank,874.0,1,2,2,0,4,4,33.9,8.475,12.05,2.0,0.0449,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jamill Brimson,284,,customer_value_rank,875.0,1,1,1,0,3,3,33.84,11.28,5.9,1.0,0.0449,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Maximilian MacAvddy,1230,,customer_value_rank,876.0,1,2,1,1,2,2,33.65,16.825,10.4,2.0,0.0446,1.0,Customer-level address and order-value evidence for top or mismatched customers.
